course_code,professor,lecture_id,year,semester,review
COSE341,유혁,111895,2021,1,"열심히 한만큼 학점받는 듯. 프로젝트 자체는 조교님들이 설명을 잘해주셔서 쉽게쉽게 해결 할 수 있는 편이지만, 운영체제라는 과목 특성상 파고들면 끝도 없는데, 시험도 그렇게 내주십니다.

강의하신 내용을 곧이곧대로 받아들이지 말고, 스스로 생각해보는 시간을 충분히 가져야 좋은 학점을 가져갈 수 있습니다.

첫 강의에 추상화에 대해서 강조하시는 데, 수업 내용이 갈수록 추상적이고 이해하기 어려운 부분이 많아서 여러 번 강의를 돌려봐야 할 정도의 난이도라고 생각합니다. 

출석체크는 줌으로 하셔서 매번 출석체크를 했다고 표시했습니다.

전체적으로 어려운 강의였지만, 수업이 끝나고 스스로 생각하고 질문한 만큼 얻어가는게 많으실 거라고 생각합니다.
컴퓨터 구조에 대해 좀 더 배우고, 그것을 기반으로 어떻게 코딩하면 더 효율적인지 알 수 있어서 성취감은 꽤 있었습니다.ㅎ
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님 강의력이 좋으셔서 다양한 것을 배워가실 수 있습니다. 컴구 내용을 잘 이해하셔야 더 얻어갈 것이 많습니다.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님이 정말 착하시고 학생들을 이해시켜주려고 하십니다.
인생 조언도 많이 해주시고 질문도 잘 받아주세요.
강의에서 배운 내용 자체는 많이 어렵지 않지만 시험에서 많은 창의력과 생각을 요구합니다.
오픈북이지만 오픈북인 이유가 있는 시험 스타일입니다. 배운 내용을 잘 이해하는 것에서 그치지 않고 여러 분야에 적용하며 스스로 생각해보는 걸 많이 강조하십니다.
중간 조지고 기말은 잘 보고 과제 거의 만점이었더니 비쁠 받았습니다. 마지막 과제가 좀 어려웠어요...
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"중간고사는 어려웠지만.... 역시 유혁 교수님이십니다 강의력 최상급... 열정도 대단하십니다.
복습하기도 좋고, 자료도 좋아요!
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"유혁 교수님께서는 온라인 강의임에도 불구하고 학생들과 소통하려 하시고 배려해주시는 모습이 많아서 정말 감동이었습니다.

시험 또한 오픈북이기 때문에 공부할 때 수업을 외우려기 보다는 이해하는데 중점을 두고 공부해야합니다. 하지만 쉬운 개념들은 아니기 때문에 공부하는데 어려움은 좀 있습니다.

시험 전에 이전 기출문제들을 다 풀어주시고 조교님들과의 qna도 활발하게 이루어지기 때문에 공부하기 편합니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"내용에 대한 설명이 친절하시고 교수님이 열정도 있으셔서 운영체제에 대한 이해를 하려면 충분히 좋은 강의임

하지만 시험 내용도 굉장히 심화적이고 전체적으로 영강이라서 내용 따라가기가 버겁다면 쉽게 무너질 수 있음
학점을 '기대 이하'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"먼저 교수님께서 굉장히 설명을 잘하시고 학생들이 질문하시는걸 굉장히 좋아하시고 질문하는 분위기를 권장하신다. 
과제: 리눅스 시스템 콜 구현 / 커널 수정을 통한 CFS 스케줄러 분석 - 조교님께서 힌트를 많이 주시기 때문에 구현하는데 큰 문제는 없다. 다만, 15 + 35 = 50점으로 배점이 매우 크고 평균이 37 / 50점이다. 보고서에서 굉장히 많이 감점을 하시는거 같다. 보고서를 신경쓰도록 하자. 
중간 및 기말고사: 시험문제가 오픈북이고 문제가 음.. 광활하다. 일단 개념 설명 문제가 나오면 관련되어 있는 모든 것들을 다 가져다 쓰면 채점 기준에 부합될만한게 나올 수 있으니 다 쓰는게 좋은듯

학점: 칼절평을 하셨다. 에이제로는 총점 80점이었다고 하심.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님 강의력이 많이 안좋은 편이어서 열심히 하는 학생들은 수업과는 별도로 운영체제를 공부하는 듯 해보였고, 수업 끝나고 질문도 많이 나왔어요

그래도 교수님은 좋으신 분이시고, 가볍게 운영체제 개념을 좀 알고싶단 분들은 과제하면서 얻어가는게 조금 있을 것같습니다.

과제는 한 학기동안 두 세개 정도 나가고 시스템 콜 만들고 호출해보는 것, 스레드 스케줄링? 관련 분석 등 아주 어렵지는 않습니다.

시험이 조금 문제인데, 수업에서 배운것이 나온다기보다 수업에서 배운 개념은 토대로 응용해서 suedo 코드를 작성하거나 작동 흐름 같은 것을 써야합니다.

저는 문제가 너무 어려워서 과제를 최대한 열심히 했고....그냥 성적은 적당히 나온듯해요!
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"출석은 비대면이다 보니까 자동으로 줌 로그인을 통해 확인하시는 것 같고
수업 시간 중에 지정해서 질문을 하시곤 하십니다.
따로 유튜브에 영상도 올려주셔서 이해 안 되는 내용은 다시 보거나 질문하게 되면 답도 되게 잘 해주셔서 큰 어려움은 없을 것 같아요
시험은 다 오픈북으로 했고 단순 암기보다는 이해하고 응용하시는 부분을 중요하게 보시는 것 같습니다.

교수님이 알고 계신 게 많아서 도움이 많이 된 과목이라 생각합니다.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"공부하기에 좀 까다로운 과목이었습니다.
수업 중에 배운 것은 기본으로 깔고, 기출 문제를 철저하게 연습하셔야 합니다.
세마포어나 메모리 문제 등 중간, 기말고사에 나오는 문제 유형을 익히시면 시험은 어렵지 않을 것입니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"한 학기동안 배운 것이 가장 많은 과목 중 하나였음.

중간 이후부터 내용이 어려워지기 때문에 개인적으로 복습해야하는 시간이 늘긴하지만 그만큼 배운 것도 많음.

교수님께서 항상 학생들 질문에 성의있게 대답해주셔서 좋았음. 다만, A+ 컷은 굉장히 높은 것 같다 ..
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님이 학생들과 소통하려고 많이 노력하십니다. 또한 강의력도 너무 좋으셔서 대학교 강의다운 강의를 들은 느낌입니다. 시험은 오픈북이지만 사실 공부를 안했으면 도움이 안됩니다.
학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님의 강의력이 좋아 대체적으로 만족스러운 강의였습니다. 과제는 c언어 기초만 하실 줄 알면 굉장히 쉽습니다. 중간 기말 다 잘봤는데 +은 안붙여 주십니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"과제는 조금 아쉬운 부분이 없잖아 있지만, 교수님 강의력엔 역시 문제가 없는 듯 합니다
운영체제 들으면서 더 정확히 이해하고 싶다면 공룡책과 함께 하면 좋을 듯 합니다
책이랑 병행 했을 때 강의 너무 좋았습니다
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님 강의력 최고십니다! 설명도 쉽게 잘 해주시고, 질문도 많이 받으고 답변도 잘 해주셔서 좋았습니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"굉장히 이해하기 쉽게 가르쳐주시고, 열의가 넘치심.
대신 문제가 창의적이라 기출을 한번 보고 감을 잡는 것이 좋을 듯
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"모르는거 있으면 세세하게 답변해주시고
학기 내내 정말로 무언가를 배운다는 느낌을 받았습니다
운영체제를 듣는다면 꼭 들으시는걸 추천
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님께서 학생들과 소통하기를 좋아하십니다. 수업도중에도 질문을 자주 던지시고 수업 마지막 20~30분은 꼭 QNA를 하십니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님은 천사이신데, 설명을 생각보다 좀 못하세요.. 질문 받아주시느라 설명할 시간이 좀 부족한 것 같기도 하고,,, 듣다보면 좀 난해해서 교수님 설명을 바탕으로 책찾아보면서 공부해야합니다. 플젝은 쉬워요. 2개 내주십니다. 출첵은 매일 하시는데, 출석점수는 반영 안됩니다.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"내용을 정말 꼼꼼하게 가르쳐 주십니다. 많은 시간을 질문에 투자 하시며 질문 내용이 정말 중요합니다. 질문 내용에서 더 구체적으로 배울 수 있고 중간, 기말 시험에도 질문에 있는 심도한 내용을 다룹니다. 과제는 어렵지 않으나 오류가 많이 뜹니다. 천천히 1~2주 정도 잡고 하시길 추천 드립니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"컴구 다음으로 들었던 운영체제 수업입니다.
유혁 교수님 질문도 너무 잘 받아주시고 열정 넘치게 강의 해주십니다.
과제도 조교님들이 올려주신 자료 꼼꼼히 읽으면 시간은 걸리겠지만 어렵진 않았습니다.
중간 이후로 망했는데, 학점은 나쁘지 않게 나와서 너무 행복해요.
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"강의력이 매우 좋으신 교수님 . 학생들이 무슨 질문을 해도 척척 대답해주셔서 존경스러움
교수님 수업만 따라가도 운영체제에 대해 깊이있게 이해할 수 있음
과제는 커널 코드 조금 수정하는게 나왔는데 별로 어렵진 않았음
시험문제는 최근 기출과 비슷하게 나오니 그거 숙달하고 가면 됨
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"수업은 참 만족스럽습니다. 교수님 짬밥이 어마무시해서 모든 질문에 답을 명쾌하게 해주십니다.

다만 수강생들이 컴퓨터구조는 듣고 오면 참 좋겠습니다.

리눅스 커널 소스를 건드리는 몇 안 되는 수업이지만 겉 핥기식으로 메뉴얼대로만 하면 풀리는 과제입니다.

시험이 오픈북이라 참 좋습니다.
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"학생을 배려 많이 해주시고 학생의 이해를 바탕으로 수업을 진행하고자 노력하십니다. 강의력이 좋고 강의 내용 자체는 그렇게 어렵진 않습니다
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"운영체제에 대한 전반적인 내용을 배우는 강의인데 오픈북이라서 공부할 양은 많지 않지만 코드를 직접 짜야하는 문제가 하나 나오고 1,2차 과제를 하기 위해서는 자료구조에 대한 이해와 리눅스 활용을 잘해야 합니다.
학점을 '기대 이하'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"빡셉니다. 사실 강의 내용은 그럭저럭 들을만한데 시험이 굉장히 빡센 편입니다. 중간중간 내주시는 실습도 조금만 공부하시면 문제는 없을 겁니다. 근데 시험이 너무 빡세서 비전공자가 듣기에는 무리가 있을 듯 싶습니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"질문을 하면 친절하게 답해주십니다. 과제도 있는데, 피피티랑 동영상 잘 보고 침착하게 따라하면 어렵지 않은 과제에요. 처음 해보는 거라 낯설 수는 있는데 천천히 하세요! 시간 오래 걸리긴 합니다. 
시험이 어렵습니다. 기출 제공해주긴하는데 유형은 대충 알 수 있지만 시험이 생각이 많이 필요한 시험입니다. 근데 딱 75분 줘서 저는 시간이 약간 부족했어요. 기출 보면 대충 어떤 걸 중요하게 생각하시는지 알거에요. 
성적은 그냥 보통으로 주시는 것 같습니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님께서 정말 열의 넘치게 강의하십니다.
단순히 암기하는 것보다 배운 내용들을 서로 연관시키는것을 매우 중요시하시고 강조하십니다.
가끔씩 한명씩 지목해서 질문을 하시는데 교수님은 정말 친절하시지만 그 상황은 조금 무섭습니다..
과제는 두번 나오는데 커널 컴파일이 오래걸릴뿐 과제자체가 어렵거나 크게 부담이 되진 않습니다.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님의 강의력은 컴퓨터학과에서 손꼽힐 정도로 좋으시고 마인드도 엄청 훌륭하신 교수님입니다.
수업내용도 매우 알차고 학생들의 질문에도 매우 꼼꼼하게 답변해주시고 전문가포스가 확 느껴지십니다.
학습량은 그렇게 많지는 않다고 느껴지지만 시험문제가 단순암기가 아닌 활용하는 문제가 대부분이기 때문에 공부를 열심히 해도 제대로 깊게 이해하지 못했다면 시험문제를 풀지 못할 확률이 높습니다. 즉, 시험난이도는 꽤 있는 편입니다.
학점은 점수 맞은 만큼 주시는거 같고, 비록 시험은 어렵지만 얻어가는게 많은 강의이므로 의미있는 강의를 듣고 싶다면 추천합니다.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"강의도 잘 해주심
오픈북 시험이기에 시험 며칠 전부터 강의 몰아 듣고 기출 한 번 쭉 보고 가면 평균 이상은 뜨네요
다만 중간 기말 다 평쁠 꽤 돼서 A 뜰 줄 알았는데 B+ 이어서 슬펐습니다

그리고 질문이 너무 많았는데 다 너무 세세하게 설명해 주셔서 수업 진행 안될 때가 많아서 이 부분만 좀 그랬습니다
이 강의를 추천!학점을 '기대 이하'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"- 배우는 내용은 정말 잘 가르쳐 주신다고 생각함. 질문에 대해서도 깊게 답 해주시고 진짜 하는만큼 얻어가는 강의인거 같습니다.
- 시험은...ㅎㅎㅎ...어렵다기보다는 배운 내용들을 복합적으로 응용하는 거라고 생각하는데 뭐..될놈될
- 학점은 그렇게 잘 주시는 것 같진 않습니다! 다만 열심히만 하면 프로젝트 점수도 적당히 주시고 비쁠은 거의 기본으로 주시는 것 같습니다
- 교수님의 목소리를 듣기가 힘들었습니다. 그래서 아마 현강을 하게되면 수업 듣기가 힘들테니 인강일때 듣는 걸 추천합니다
- 내용이 어려워서 노력 열심히 하셔야 남는게 있을거같습니다
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"강의력 최고
그러나 공부할 양은 많고 시험도 쉽진 않습니다.
하지마 ㄴ컴과생으로서 이정도는 무조건들어야한다고 생각하고 무조건 얻어가야하는 것들입니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"갓 유혁 교수님의 운영체제 강의.. 학점을 받긴 힘들었으나, 전반적으로 얻어가는 것이 많은 강의였던 것 같습니다.
생각해볼만한 지점들을 많이 던져 주시고, 실제로도 스스로 생각해보길 유도하시는 수업 방식이 좋았습니다.
정말 운영체제에 대해서 진지하게 공부를 해보고 싶다면 추천합니다!
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"유혁 교수님의 친절한 강의를 통해 운영체제 전반에 대해 알 수 있어서 좋은 강의였습니다.
학점, 시험, 과제 등 모두 좋았습니다
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"운영체제에 대해 개념적인 부분과 함께 배웁니다. 중간에 c++을 이용한 2개의 프로젝트가 있습니다. 운영체제에 대한 기본 지식이 있다면 쉽게 수행할 수 있습니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"학생들에게 관심이 많으시고 질문 하나하나 다 받아주십니다.
일방향적 수업보다는 학생 스스로 생각할 수 있게 가르쳐주십니다.
학점도 잘주시고 최고
학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"그저 빛… 인간적으로도 존경스러운 교수님..
질문 많이 하세요 내가 보기에 하찮아 보일지라도 그냥 하세요 내 질문은 하찮을지라도 교수님의 답변은 그렇지 않습니다.. 정성들여 인사이트 공유해주시는 교수님의 금과 같은 말씀 들을 기회입니다
이상 주접이었고요

수업 최대한 집중해서 들으시면 개인공부 시간이 훨씬 줄어드실 겁니다
공부 면에 있어서라도 수업 중에 모르겠는 부분 있으면 바로 질문하세요 적극적으로 내용 소화하시면서 들어야 합니다
시험에도 그런 내용이 나오기도 하고요 그냥 들은 거 뱉어내는 시험이 아니라 정말 이해하고 정말 새로운 문제에 이 원리를 적용시킬 수 있는가를 묻는 문제가 나옵니다. 기출시험지 제공해 주실테니 풀어보시면 감 잡으실 겁니다
그러다보니 피피티 내용, 책 내용만으로는 제대로 이해하는 데 시간이 꽤 걸릴 수 있어요. 그러니 수업 때 피피티 내용 + 그에 대한 교수님의 부연설명과 인사이트 가 있는 수업에 최대한 집중하시는 게 꿀팁입니다

과제는 커널 코드 수정 과제가 있었는데 글쎄요 코딩 경험이 있다면 어려울 게 없지 않나 싶습니다..
수시과제? 수업 중에 돌발과제가 가끔 나오는데 성적에 들어가진 않는 것 같습니다 그래도 금방 하고 하면 이해에 도움되는 것들이니 대강 해보세요
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"공부만 한다면 얻을게 많은 강의입니다. 타과학생들이 많아서 기초적인 질문들이 많은 부분도 있습니다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"수업은 모두 줌으로 진행했고 시험은 대면으로 봤습니다. 중간에 간단한 이론과제가 3번 정도 있었고 버추얼 박스 쓰는 주요 과제가 환경 세팅 제외하고 2번이었습니다.

시험 방식이 오픈북인데 ppt 출력본이나 정리한 요약본 등 종이로 된 것들을 가지고 와서 참고할 수 있습니다. 문제 중에 제시되는 사례?에 직접 배운 것과 관련해 고안을 해본다거나 하는 것도 있고, 한 갈래 안에서 세분화되는 방식들에 대해 비교 정리하는 식도 있습니다. 개념과 관련되는 것은 몰라도 직접 고안해보는 식은 아무래도 오픈북이라는 점이 크게 중요하다기보다 배웠던 걸 잘 이해하고 응용해볼 수 있어야 할 것 같아요.

이론과제들은 수업 중에 나온 질문이나 교수님이 물어보는 것을 가지고 즉석으로 내셨던 것 같은데 성적 포함은 아니고 수업 관련 이런저런 배경적인 것들을 알아본다 생각하고 간단하게 조사했습니다.
주요 과제의 경우 0차과제인 버추얼 박스 및 우분투 환경 세팅을 시작으로, 1차 2차과제 모두 커널 코드를 적당히 수정해서 결과를 얻으면 됩니다. 조교님께서 올려주시는 과제 안내 영상이 큰 도움이 됩니다. 영상을 꼼꼼히 보고 계속 구글링도 겸해서 과제를 끝내고 나니 처음에 아무것도 몰랐을 때 막막했던 것에 비해서 그렇게 복잡한 과제는 아니었더라구요. 다만 커널 컴파일하는데 시간이 꽤 오래 걸립니다. 저는 2차과제 할 때 재부팅하고 가상머신이 안 켜져서 결국 다시 환경 세팅하고 처음부터 시작했어요ㅠ 인내심을 가지고 혹시 모를 상황에 대비해서 수정했던 부분이나 그런 걸 따로 메모장에 옮겨놔도 좋을 것 같습니다,, 과제하면서 수업에서 배울 때에는 다소 추상적으로 느껴지기도 했던 구조가 조금 더 직관적으로 다가왔습니다.

수업은 제 개인적으로 그렇게까지 잘 들어오는 편은 아니었습니다만 암기가 아니라 이해와 응용을 강조하시기도 하셨고.. 대체로 그런 식의 수업과 시험이었던지라 마음은 편했던 것 같습니다.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님이 너무 좋으십니다. 설명도 잘해주시고 학생들 질문에도 잘 답변해주십니다. 개인적으로 교수님의 수업 방식이 잘 맞았던 것 같습니다.  주관적인 생각으로는 교수님의 시험 문제 출제 스타일이 독특하십니다. 저 같은 경우에는 시험에서 시간이 좀 부족하여 아쉬운 결과를 받았습니다. 그래도 교수님이 기대 이상으로 학점을 잘 주신 것 같습니다.  과제는 크게 2개가 있었는데, 생각보다 쉽게 해결했던 것 같습니다.
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"강의 엄청 잘하심.
중간기말 3년치 올려주심.
중간고사때 문제에 잘 적응을 못해서 점수가 잘 안나왔었는데 
기말고사때 이전 기말고사들 채점기준까지 읽어보니까 어떻게 얼마나 쓰라는지 좀 이해됨.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"유혁 교수님 팬이 왜 많은지 알 수 있습니다.
강의력 좋으시고 학생들과 소통을 많이하시려 합니다.
OS가 좀 어려운 과목인데 덕분에 재미있게 들었던 것 같습니다.
그러나 시험은 좀 어려운 편이구요 학점 컷도 생각한 것 보다 많이 높았습니다.
과제 2번 있는데 며칠 갈아 넣으시면 하실 수 있습니다.
학점을 '기대 이하'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"교수님의 열정이 느껴졌던 과목이었지만, 명성만큼의 강의력은 아니었던 것 같다. 하지만 전체적으로는 괜찮았으며, 모르는 부분이 있으면 다 대답해주시고 수업을 종료할 정도로 학생에게 친절하시다. 시험은 매우 어려운데 그 이유는 배우는 것들을 다 종합해서 응용 문제를 내주시기 때문에 높은 점수를 받으려면 모든 material에 대해 통달해서 새로보는 문제에 대해 논리적으로 근거를 제시해서 답을 해야한다. 절대적인 학습량은 많은 편은 아니지만 모든 것을 이해해야 하는 노력까지 합한다면 적은 양이 아닌 것 같다.
학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"강의력이 매우 좋으시고 학생들을 많이 생각해주십니다. 과제는 타과생에게는 쉽지 않았지만 수업 내용도 좋고 흥미롭게 수업하셔서 재밌게 수업을 들을 수 있었습니다.
이 강의를 추천!학점을 '보통'(이)라 평가한 강의평입니다."
COSE341,유혁,111895,2021,1,"점수는 중간고사, 기말고사, 그리고 과제를 바탕으로 받습니다. 
중간고사와 기말고사는 오픈북으로, (전자기기를 제외한) 수업자료를 가져와서 문제를 풀 수 있습니다. 
과제는 학기 초반에 글로 써서 내는 과제 몇 가지와 리눅스 프로그래밍 과제 2 개가 있었습니다. 
프로그래밍 과제는 과제를 돕기 위해 자료와 영상이 제공되기 때문에 많이 어렵지는 않았습니다. 

수업의 경우, 교수님께서 차근차근 설명해 주시기 때문에 처음 접하시는 분들도 무리 없이 따라갈 수 있을 것이라고 생각합니다. 그런데 후반으로 갈 수록 내용이 너무 어려워서 저는 개인적으로 많이 헤매었습니다. 그렇지만 교수님께서 질문을 많이 받아주시기 때문에 어려우신 분들은 적극적으로 질문을 하시면 많은 도움을 얻을 수 있을 것이라고 생각합니다.
이 강의를 추천!학점을 '기대 이상'(이)라 평가한 강의평입니다."
COSE341,유혁,102111,2020,1,"코로나임에도 불구하고 최대한 학생들과 소통하시려고 노력하시는 참교수님이십니다.
개인적으론 강의 인원이 더 적었다면, 더 많은걸 배울 수 있었을거같아요. 이런 교수님들이 많으셨으면 해요.

강의는 OS에 대해 배우는데 교수님만의 개념으로 설명해주십니다. 그리고 학생들에게 질문을 많이하셔서 코로나라 비대면으로 강의하는데도 계속 댓글을 확인하시면서 소통하세요. 학생들이 너무 대답이 없으면 서운해하시기도 합니다.
OS에 대해선 깊게 배우진 않아요. 과제도, 수업 내용도 다 평이한 수준이고 원래 커리큘럼이 그런진 몰라도 강의량도 많이 않은 느낌? OS라는 방대한 과목을 가르치기엔 한학기가 너무 짧아 어쩔 수 없이 일부분만 가르치신것같아요.
과제는 수업때 집중잘했으면 어렵지 않게 할 수 있어요. 오래걸리지만 그게 어려워서그런게 아니라 그냥 컴파일이 오래 걸리고, 느려서 그런거라 컴파일 돌려놓고 그시간에 다른공부하시면 됩니다."
COSE341,유혁,102111,2020,1,"<2020-1 코로나 시기에 작성된 강의평가입니다>

큼지막한 과제가 총 2개(1차, 2차과제)가 나오는데 그게 성적의 50%를 차지합니다. 근데 정말 쉽습니다. 여기에서 점수 깎이면 정말 타격이 큽니다...

장단점이 명확한 수업 방식입니다. 질문을 정말 잘 받아주십니다. '이러이러한 부분을 다시 설명해 주실 수 있나요?'와 같은 질문을 하면 다시 설명해 주십니다. 수업 내용을 기준으로 확장되는 내용도 질문하면 설명 잘해 주십니다. 근데 이것때문에 수업 흐름이 진짜 자주 끊깁니다. 별 의미 없어보이는 질문들도 정말 많기 때문입니다. 본인이 질문을 많이 한다면 좋은 수업일텐데, 그정도는 아니었던 저는 다른 사람들 질문 때문에 수업에 집중이 안 되는 느낌을 많이 받았습니다. 

과제가 쉽고, 시험도 오픈북이기 때문에 학습 부담은 적습니다. 전필인 운영체제를 이정도로만 배우고 공부해도 되나 싶긴 했습니다."
COSE341,유혁,102111,2020,1,"배우는 내용들을 잘 엮어서 설명해주십니다
암기보다는 이해를 중요시하시는데, 그것이 시험에서도 그대로 드러납니다
기출문제를 참고해서 문제 스타일을 파악하시면 좋을 듯합니다
한학기 동안 운영체제의 전체적인 모습을 그려나갈 수 있는 수업이었습니다."
COSE341,유혁,102111,2020,1,"교수님이 정말 따뜻하시고 그 어떤 질문에도 친절하고 상세하게 답해주십니다. 매번 질문을 드릴 때마다 교수님의 지식의 깊이에 감탄하고 갑니다... 과제는 0차, 1차, 2차 과제가 있었는데 어렵지는 않았어요. 대신에 수시과제가 있는데 교수님께서 수업 진행하시는 중간에 과제를 즉석에서 내십니다. 이 수시과제를 이용한 평가는 진행하지 않으신 것 같기도 하지만 평소에 생각해볼 거리, 시험 문제와 비슷하게 다양한 개념을 연관지어서 생각할 수 있는 기회를 제공해주시는 것 같아 좋았습니다. 다만 학점은 다른 과목들처럼 코로나 학점으로 막 후하게 주신 것 같진 않아요... 그냥 평소처럼 주신 것 같습니다."
COSE341,유혁,102111,2020,1,시험은 조금 어렵긴하지만 정말 재밌어요!
COSE341,유혁,102111,2020,1,"강의 내용은 다소 어려울 수 있지만 교수님께서 친절하시고 학점 잘 주십니다
교수님 께서 말씀하신 것들 위주로 공부하면 시험 잘 보실 수 있어요"
COSE341,유혁,102111,2020,1,중간에 강의 내용 놓치면 조금 힘드니 정신차리고 수업 들어야돼요 대신 학점 매우 매우 매우 후하게 주시니 마음놓고 공부하시면 됩니다
COSE341,유혁,102111,2020,1,강의가 대단히 체계적이며 교수의 강의력이 대단히 우수하고 수업 중 질문을 장려하여 학생들은 의문점을 즉각적이고 상세하게 해결할 수 있습니다. 과제와 시험을 같은 비율로 반영하지만 과제는 매뉴얼을 따라하기만 하면 해결할 수 있는 수준으로 제공되며 시험은 오픈북이고 기출문제가 제공되는데다 출제 유형이 기출문제에서 크게 벗어나지 않으므로 시험에 대한 부담이 높은 편은 아닙니다. 오픈북 시험의 특성상 학생의 지식이 부족하면 시간이 부족하기 때문에 충분한 공부를 바탕으로 다소 순발력을 발휘해야 좋은 성적을 받을 수 있기는 하지만 그 정도가 평소에 수업을 열심히 들었다면 크게 문제가 되지 않는 정도입니다.
COSE341,유혁,102111,2020,1,교수님 질문 잘 받아주시고 친절합니다. 하지만 학점 A+은 짜게 주시는 것 같습니다. 코로나로 인해 중간 없이 기말 한방이었는데 오픈북이어도 잘 못 풉니다. 물론 잘 푼 분들도 계시겠지만 열심히 하시면 좋은 결과 있을 겁니다. 공부는 동기화부분부터 조금 어려워졌습니다.
COSE341,유혁,102111,2020,1,"정말 많은 것을 배운 강의입니다.
바닥부터 차근차근 탑을 쌓는 느낌입니다.
텀프 2개에 수시과제가 있습니다.
시험은 오픈북입니다."
COSE341,유혁,102111,2020,1,"1,2차 과제는 누구나 할 수 있을 정도로 쉽게 나왔습니다. 다만 시험이 단순 암기식이 아닌 공부를 하면서 인과관계를 생각해야 답안을 작성할 수 있는 문제들로 출제됩니다. 족보는 교수님이 주십니다."
